Time,FP_A_Count,FP_A_Jam,FP_B_Count,FP_B_Jam,FP_C_Count,FP_C_Jam,FP_D_Count,FP_D_Jam,KR_Circle_Count,KR_Circle_Jam,KG_Road_Count,KG_Road_Jam,District_Office_Count,District_Office_Jam,Anand_Rao_Jnc_Count,Anand_Rao_Jnc_Jam,Race_Course_Jnc_Count,Race_Course_Jnc_Jam,Palace_Road_Jnc_Count,Palace_Road_Jnc_Jam
19651,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19652,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19653,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19654,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19655,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19656,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
19657,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
19658,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19659,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19660,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19661,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
19662,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
19663,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
19664,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
19665,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
19666,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0
19667,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
19668,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0
19669,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0
19670,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
19671,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
19672,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
19673,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
19674,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0
19675,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
19676,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0
19677,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0
19678,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
19679,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
19680,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19681,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19682,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19683,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19684,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19685,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19686,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
19687,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
19688,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
19689,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
19690,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0
19691,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0
19692,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,2,0
19693,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,3,0
19694,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,3,0
19695,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,3,0
19696,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3,0
19697,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,4,0
19698,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0
19699,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,0
19700,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,0
19701,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,0
19702,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0
19703,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0
19704,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0
19705,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0
19706,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0
19707,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0
19708,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0
19709,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4,0
19710,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4,0
19711,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5,0
19712,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,0
19713,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0
19714,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0
19715,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0
19716,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0
19717,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0
19718,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0
19719,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0
19720,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
19721,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
19722,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
19723,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0
19724,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
19725,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
19726,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
19727,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
19728,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
19729,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
19730,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
19731,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
19732,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
19733,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19734,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
19735,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
19736,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
19737,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
19738,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
19739,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
19740,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0
19741,0,0,0,0,0,0,1,0,2,0,0,0,1,0,2,0,0,0,0,0
19742,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0
19743,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0
19744,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0
19745,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0
19746,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
19747,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0
19748,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
19749,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
19750,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0
19751,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
19752,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
19753,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
19754,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
19755,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
19756,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
19757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19758,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
19759,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0
19760,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0
19761,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0
19762,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0
19763,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
19764,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
19765,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
19766,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
19767,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
19768,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0
19769,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0
19770,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0
19771,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0
19772,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0
19773,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0
19774,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0
19775,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0
19776,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19777,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
19778,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
19779,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
19780,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
19781,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
19782,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
19783,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
19784,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
19785,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
19786,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
19787,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
19788,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
19789,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
19790,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
19791,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
19792,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,1,0
19793,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,1,0
19794,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,1,0
19795,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,1,0
19796,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
19797,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
19798,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
19799,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
19800,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
19801,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
19802,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
19803,0,0,0,0,0,0,1,0,1,0,1,0,1,0,2,0,0,0,0,0
19804,1,0,0,0,0,0,2,0,1,0,1,0,1,0,2,0,0,0,0,0
19805,1,0,1,0,0,0,2,0,1,0,1,0,1,0,2,0,0,0,0,0
19806,1,0,1,0,0,0,1,0,0,0,1,0,1,0,2,0,1,0,0,0
19807,1,0,1,0,0,0,1,0,0,0,1,0,1,0,2,0,1,0,0,0
19808,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0
19809,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
19810,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
19811,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
19812,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0
19813,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
19814,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
19815,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
19816,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
19817,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
19818,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
19819,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
19820,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
19821,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19822,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19823,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19824,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19825,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19826,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19827,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19828,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
19829,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
19830,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0
19831,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0
19832,0,0,0,0,1,0,0,0,0,0,1,0,3,0,1,0,0,0,2,0
19833,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0
19834,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0
19835,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0
19836,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,2,0
19837,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,2,0
19838,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0
19839,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0
19840,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0
19841,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0
19842,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0
19843,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0
19844,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0
19845,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0
19846,0,0,0,0,0,0,1,0,1,0,0,0,3,0,1,0,0,0,0,0
19847,0,0,0,0,0,0,1,0,1,0,0,0,3,0,1,0,0,0,0,0
19848,0,0,0,0,0,0,1,0,1,0,0,0,3,0,1,0,0,0,0,0
19849,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0
19850,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0
19851,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0
19852,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0
19853,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
19854,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
19855,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
19856,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
19857,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
19858,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19859,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19860,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19861,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
19862,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
19863,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
19864,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
19865,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0
19866,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
19867,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
19868,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
19869,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
19870,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
19871,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
19872,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
19873,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0
19874,1,0,1,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0
19875,1,0,1,0,1,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0
19876,1,0,1,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0
19877,1,0,1,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0
19878,0,0,1,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0
19879,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0
19880,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0
19881,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0
19882,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0
19883,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0
19884,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0
19885,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0
19886,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,1,0
19887,0,0,0,0,0,0,1,0,0,0,3,0,1,0,1,0,0,0,1,0
19888,0,0,0,0,0,0,1,0,0,0,3,0,1,0,1,0,0,0,1,0
19889,0,0,0,0,0,0,1,0,0,0,3,0,1,0,1,0,0,0,1,0
19890,0,0,0,0,0,0,2,0,1,0,3,0,1,0,1,0,0,0,1,0
19891,0,0,0,0,0,0,1,0,1,0,3,0,1,0,2,0,0,0,1,0
19892,0,0,0,0,0,0,1,0,1,0,3,0,1,0,2,0,0,0,0,0
19893,0,0,0,0,0,0,0,0,1,0,3,0,1,0,2,0,0,0,0,0
19894,0,0,0,0,0,0,0,0,1,0,3,0,1,0,1,0,0,0,0,0
19895,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0
19896,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0
19897,0,0,0,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0
19898,0,0,0,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0
19899,0,0,0,0,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0
19900,0,0,0,0,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0
19901,0,0,0,0,1,0,0,0,2,0,1,0,0,0,2,0,0,0,1,0
19902,0,0,0,0,2,0,0,0,2,0,1,0,0,0,2,0,0,0,1,0
19903,0,0,0,0,2,0,0,0,4,0,1,0,0,0,2,0,0,0,1,0
19904,0,0,0,0,2,0,0,0,4,0,1,0,0,0,2,0,0,0,1,0
19905,0,0,0,0,2,0,0,0,4,0,1,0,0,0,0,0,0,0,2,0
19906,0,0,0,0,2,0,0,0,4,0,1,0,0,0,0,0,0,0,2,0
19907,0,0,0,0,2,0,1,0,3,0,1,0,0,0,0,0,0,0,2,0
19908,0,0,0,0,1,0,1,0,3,0,1,0,0,0,0,0,0,0,2,0
19909,0,0,0,0,1,0,1,0,3,0,1,0,0,0,0,0,0,0,2,0
19910,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,2,0
19911,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,2,0
19912,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0
19913,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
19914,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
19915,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0
19916,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
19917,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
19918,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
19919,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
19920,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0
19921,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0
19922,0,0,1,0,0,0,1,0,1,0,0,0,2,0,1,0,1,0,1,0
19923,0,0,1,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,1,0
19924,1,0,1,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,1,0
19925,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0
19926,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,1,0
19927,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,1,0
19928,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,1,0
19929,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,1,0
19930,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,1,0
19931,2,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,2,0,1,0
19932,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,2,0,1,0
19933,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0
19934,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0
19935,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0
19936,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
19937,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
19938,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
19939,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
19940,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
19941,2,0,0,0,2,0,1,0,1,0,1,0,1,0,0,0,3,0,0,0
19942,0,0,0,0,2,0,1,0,1,0,1,0,1,0,0,0,3,0,0,0
19943,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,3,0,0,0
19944,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0
19945,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0
19946,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0
19947,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
19948,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
19949,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
19950,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0
19951,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0
19952,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0
19953,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0
19954,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
19955,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
19956,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
19957,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
19958,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
19959,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
19960,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
19961,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
19962,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0
19963,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,1,0,1,0
19964,0,0,0,0,1,0,0,0,2,0,1,0,2,0,1,0,1,0,1,0
19965,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,1,0,1,0
19966,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,1,0,1,0
19967,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,1,0,1,0
19968,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0
19969,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0
19970,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0
