Time,FP_A_Count,FP_A_QueuePct,FP_A_Speed,FP_B_Count,FP_B_QueuePct,FP_B_Speed,FP_C_Count,FP_C_QueuePct,FP_C_Speed,FP_D_Count,FP_D_QueuePct,FP_D_Speed,KR_Circle_Count,KR_Circle_QueuePct,KR_Circle_Speed,KG_Road_Count,KG_Road_QueuePct,KG_Road_Speed,District_Office_Count,District_Office_QueuePct,District_Office_Speed,Anand_Rao_Jnc_Count,Anand_Rao_Jnc_QueuePct,Anand_Rao_Jnc_Speed,Race_Course_Jnc_Count,Race_Course_Jnc_QueuePct,Race_Course_Jnc_Speed,Palace_Road_Jnc_Count,Palace_Road_Jnc_QueuePct,Palace_Road_Jnc_Speed
2733,0,0.03,0.0,0,0.05,0.0,0,0.0,0.0,0,0.06,0.0,2,0.7,7.77,0,0.02,0.0,2,0.4,11.06,0,0.03,0.0,0,0.01,0.0,0,0.01,0.0
2734,0,0.03,0.0,0,0.05,0.0,0,0.0,0.0,1,0.06,22.04,2,0.62,6.29,0,0.02,0.0,2,0.25,10.14,0,0.03,0.0,0,0.01,0.0,0,0.01,0.0
2735,0,0.03,0.0,1,0.05,21.95,0,0.0,0.0,1,0.12,22.2,2,0.44,6.7,0,0.02,0.0,2,0.25,8.62,0,0.03,0.0,0,0.01,0.0,0,0.01,0.0
2736,1,0.03,28.12,1,0.05,21.81,0,0.0,0.0,1,0.12,21.62,2,0.59,6.63,0,0.05,0.0,3,0.06,6.53,0,0.03,0.0,0,0.01,0.0,0,0.01,0.0
2737,1,0.38,28.47,0,0.03,0.0,0,0.0,0.0,1,0.12,22.52,2,0.3,6.8,0,0.05,0.0,4,0.32,9.09,0,0.02,0.0,0,0.01,0.0,1,0.01,11.64
2738,1,0.27,28.46,0,0.03,0.0,0,0.0,0.0,1,0.06,22.56,3,0.3,10.41,0,0.05,0.0,4,0.6,8.69,0,0.02,0.0,0,0.01,0.0,1,0.01,7.64
2739,1,0.09,28.59,1,0.03,18.99,0,0.0,0.0,0,0.06,0.0,2,0.58,9.52,0,0.05,0.0,4,0.17,8.69,0,0.01,0.0,0,0.01,0.0,1,0.11,8.71
2740,0,0.09,0.0,1,0.03,18.97,0,0.0,0.0,0,0.06,0.0,2,0.75,8.16,0,0.05,0.0,3,0.17,7.63,0,0.01,0.0,0,0.01,0.0,1,0.11,9.63
2741,0,0.11,0.0,1,0.03,19.29,0,0.0,0.0,0,0.06,0.0,2,0.45,8.37,0,0.05,0.0,3,0.56,7.29,0,0.0,0.0,0,0.01,0.0,1,0.07,10.75
2742,0,0.05,0.0,1,0.02,18.35,0,0.0,0.0,0,0.0,0.0,2,0.29,8.89,0,0.07,0.0,3,0.41,7.52,0,0.0,0.0,0,0.01,0.0,1,0.07,11.7
2743,0,0.05,0.0,1,0.02,18.58,0,0.0,0.0,0,0.0,0.0,1,0.14,8.96,0,0.07,0.0,4,0.27,10.93,0,0.0,0.0,0,0.04,0.0,1,0.09,12.54
2744,1,0.05,26.74,1,0.02,18.69,0,0.0,0.0,0,0.0,0.0,1,0.17,9.63,0,0.07,0.0,4,0.35,10.29,0,0.0,0.0,0,0.04,0.0,1,0.01,13.72
2745,1,0.7,26.79,0,0.02,0.0,0,0.0,0.0,0,0.0,0.0,1,0.17,10.32,1,0.1,19.61,4,0.53,9.85,0,0.0,0.0,1,0.09,7.92,1,0.01,14.64
2746,1,0.06,26.45,0,0.02,0.0,0,0.0,0.0,0,0.0,0.0,1,0.27,10.53,1,0.1,15.76,4,0.48,9.25,0,0.03,0.0,1,0.09,9.61,0,0.01,0.0
2747,2,0.06,26.8,0,0.02,0.0,0,0.0,0.0,0,0.0,0.0,1,0.22,10.56,1,0.1,11.76,3,0.55,6.12,0,0.03,0.0,1,0.09,11.76,0,0.01,0.0
2748,1,0.71,27.17,0,0.02,0.0,0,0.0,0.0,0,0.05,0.0,1,0.14,11.55,1,0.12,7.76,3,0.39,6.3,1,0.03,18.27,1,0.09,14.16,0,0.01,0.0
2749,1,0.06,26.66,0,0.02,0.0,0,0.0,0.0,0,0.05,0.0,1,0.14,12.47,1,0.12,3.92,3,0.39,6.21,1,0.08,14.3,1,0.04,16.38,0,0.02,0.0
2750,1,0.06,27.37,0,0.02,0.0,0,0.0,0.0,0,0.05,0.0,1,0.14,12.09,1,0.12,0.14,3,0.5,6.6,2,0.08,16.84,1,0.04,18.29,0,0.02,0.0
2751,0,0.06,0.0,0,0.02,0.0,0,0.0,0.0,1,0.05,21.18,1,0.3,12.15,1,0.12,0.09,2,0.5,3.11,2,0.14,14.9,2,0.04,17.19,0,0.02,0.0
2752,0,0.06,0.0,0,0.02,0.0,0,0.0,0.0,1,0.05,20.93,2,0.29,13.38,1,0.12,0.02,2,0.7,3.63,2,0.1,12.53,2,0.04,18.99,0,0.02,0.0
2753,0,0.06,0.0,0,0.02,0.0,0,0.0,0.0,1,0.05,17.1,2,0.57,9.46,1,0.12,0.01,2,0.41,4.87,2,0.1,10.64,1,0.07,17.38,1,0.12,14.34
2754,0,0.11,0.0,0,0.02,0.0,0,0.0,0.0,1,0.13,10.85,2,0.48,7.74,2,0.12,8.77,2,0.41,6.49,1,0.19,7.38,1,0.07,17.05,1,0.12,9.9
2755,0,0.11,0.0,0,0.02,0.0,0,0.02,0.0,1,0.13,15.62,2,0.3,8.42,2,0.12,7.0,2,0.29,8.12,1,0.19,6.98,1,0.07,12.55,1,0.38,5.93
2756,0,0.11,0.0,0,0.02,0.0,0,0.02,0.0,0,0.13,0.0,1,0.3,6.4,2,0.12,5.0,2,0.15,9.52,1,0.27,6.65,1,0.07,8.38,1,0.23,6.43
2757,1,0.17,0.0,0,0.02,0.0,0,0.02,0.0,1,0.25,26.84,1,0.14,6.62,3,0.12,8.19,2,0.15,10.84,1,0.15,8.42,1,0.23,5.4,1,0.22,6.44
2758,1,0.2,2.13,0,0.02,0.0,0,0.02,0.0,1,0.19,26.3,1,0.14,8.21,3,0.12,5.69,1,0.27,10.77,1,1.38,9.79,1,0.23,5.31,1,0.22,4.53
2759,1,0.2,4.63,0,0.02,0.0,0,0.02,0.0,2,0.13,26.16,1,0.18,10.0,4,0.12,5.96,1,0.13,12.55,1,0.03,11.47,1,0.02,5.55,2,0.29,3.21
2760,2,0.22,17.92,0,0.0,0.0,0,0.02,0.0,1,0.94,23.19,1,0.38,12.5,4,0.91,3.8,1,0.21,14.5,0,0.03,0.0,1,0.02,8.1,2,0.29,6.59
2761,2,0.22,26.62,0,0.0,0.0,0,0.02,0.0,1,0.13,21.58,1,0.27,8.0,4,1.28,2.63,1,0.04,16.84,0,0.03,0.0,1,0.02,10.33,1,0.34,4.07
2762,1,0.2,25.09,0,0.0,0.0,0,0.02,0.0,1,0.13,21.33,1,0.23,8.95,4,0.2,2.27,1,0.04,18.31,0,0.03,0.0,1,0.02,11.65,1,0.15,5.74
2763,1,0.17,24.88,0,0.0,0.0,0,0.02,0.0,0,0.07,0.0,1,0.16,10.85,4,0.2,2.71,0,0.04,0.0,0,0.03,0.0,1,0.02,12.97,1,0.15,4.28
2764,2,3.92,25.73,0,0.0,0.0,0,0.02,0.0,0,0.07,0.0,1,0.16,10.18,5,0.2,4.03,0,0.04,0.0,0,0.03,0.0,1,0.02,15.48,1,0.09,4.3
2765,2,0.17,27.24,0,0.0,0.0,0,0.02,0.0,0,0.07,0.0,1,0.31,5.9,5,0.2,3.66,0,0.04,0.0,0,0.03,0.0,0,0.02,0.0,1,0.09,7.92
2766,2,0.11,26.86,0,0.0,0.0,0,0.02,0.0,0,0.07,0.0,1,0.08,6.4,4,0.2,0.08,0,0.04,0.0,0,0.03,0.0,0,0.01,0.0,1,0.01,11.95
2767,3,0.46,28.15,0,0.0,0.0,1,0.02,20.85,0,0.02,0.0,2,0.37,12.76,4,0.2,0.02,0,0.04,0.0,0,0.03,0.0,0,0.01,0.0,1,0.01,17.06
2768,2,0.47,28.55,0,0.0,0.0,1,0.02,21.59,0,0.02,0.0,2,0.54,9.34,4,0.12,0.0,0,0.04,0.0,1,0.02,22.65,0,0.01,0.0,0,0.01,0.0
2769,1,0.12,32.12,0,0.0,0.0,1,0.39,22.66,0,0.02,0.0,1,0.37,6.05,4,0.12,0.0,0,0.03,0.0,1,0.02,18.52,0,0.01,0.0,0,0.01,0.0
2770,0,0.12,0.0,0,0.0,0.0,1,0.03,23.45,0,0.02,0.0,1,0.15,6.84,4,0.12,0.0,0,0.03,0.0,1,0.02,8.73,0,0.01,0.0,0,0.01,0.0
2771,0,0.12,0.0,0,0.0,0.0,1,0.03,24.13,0,0.02,0.0,1,0.15,10.39,4,0.12,0.0,0,0.03,0.0,1,0.24,7.33,0,0.01,0.0,0,0.01,0.0
2772,0,0.09,0.0,0,0.0,0.0,0,0.03,0.0,1,0.08,17.58,2,0.18,13.47,5,0.84,5.6,0,0.03,0.0,1,0.24,6.51,0,0.01,0.0,0,0.01,0.0
2773,0,0.06,0.0,0,0.0,0.0,0,0.03,0.0,1,0.08,13.81,2,0.67,11.2,5,0.84,6.35,0,0.03,0.0,1,0.24,6.0,0,0.01,0.0,0,0.01,0.0
2774,0,0.06,0.0,0,0.0,0.0,0,0.03,0.0,1,0.81,9.83,2,0.73,7.22,5,0.89,7.31,0,0.02,0.0,1,0.05,9.44,0,0.01,0.0,0,0.01,0.0
2775,0,0.0,0.0,0,0.0,0.0,0,0.03,0.0,2,0.29,17.85,2,0.64,5.95,4,0.89,2.13,0,0.02,0.0,1,0.05,18.95,0,0.01,0.0,0,0.01,0.0
2776,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,0.29,19.22,2,0.29,5.4,4,0.22,2.98,0,0.02,0.0,1,0.11,14.95,0,0.01,0.0,0,0.01,0.0
2777,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,1.1,21.9,2,0.29,8.49,4,0.85,4.11,0,0.01,0.0,1,0.11,10.95,0,0.01,0.0,0,0.01,0.0
2778,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,0.35,25.94,1,0.28,8.6,4,0.85,4.98,0,0.01,0.0,1,0.11,7.11,0,0.01,0.0,0,0.0,0.0
2779,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,0.35,25.07,1,0.28,8.26,4,0.18,6.04,0,0.01,0.0,1,0.11,8.02,0,0.0,0.0,0,0.0,0.0
2780,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.35,20.94,1,0.15,8.4,4,0.18,7.01,0,0.01,0.0,1,0.13,9.08,0,0.0,0.0,0,0.0,0.0
2781,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.35,20.26,1,0.0,10.36,3,0.87,7.41,0,0.01,0.0,1,0.13,10.15,0,0.0,0.0,0,0.0,0.0
2782,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.23,0.0,0,0.0,0.0,3,1.31,8.33,0,0.01,0.0,1,0.04,11.06,0,0.0,0.0,0,0.0,0.0
2783,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.17,22.02,0,0.01,0.0,2,0.93,8.69,0,0.0,0.0,2,0.04,15.62,0,0.0,0.0,0,0.0,0.0
2784,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.17,22.02,0,0.01,0.0,2,1.37,9.65,0,0.03,0.0,1,0.62,14.7,0,0.0,0.0,0,0.0,0.0
2785,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.12,22.84,0,0.01,0.0,2,0.3,10.51,0,0.03,0.0,1,0.18,10.76,0,0.0,0.0,0,0.0,0.0
2786,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.12,0.0,0,0.01,0.0,1,0.3,10.38,0,0.03,0.0,1,0.25,6.26,0,0.0,0.0,0,0.0,0.0
2787,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.12,0.0,0,0.01,0.0,1,0.23,11.0,0,0.03,0.0,1,0.25,6.3,0,0.0,0.0,0,0.0,0.0
2788,0,0.0,0.0,0,0.0,0.0,0,0.03,0.0,0,0.0,0.0,0,0.01,0.0,1,0.23,11.94,0,0.03,0.0,1,1.39,5.13,0,0.0,0.0,0,0.0,0.0
2789,0,0.03,0.0,0,0.0,0.0,0,0.03,0.0,0,0.0,0.0,0,0.01,0.0,0,0.16,0.0,0,0.03,0.0,1,0.23,6.9,0,0.0,0.0,0,0.0,0.0
2790,0,0.03,0.0,0,0.0,0.0,0,0.03,0.0,0,0.0,0.0,1,0.01,16.81,0,0.16,0.0,0,0.03,0.0,1,0.03,9.23,0,0.0,0.0,0,0.0,0.0
2791,0,0.03,0.0,0,0.0,0.0,0,0.03,0.0,0,0.0,0.0,1,0.3,12.31,0,0.08,0.0,0,0.03,0.0,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0
2792,0,0.03,0.0,0,0.0,0.0,0,0.03,0.0,0,0.0,0.0,1,0.47,7.81,0,0.08,0.0,0,0.03,0.0,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0
2793,0,0.06,0.0,0,0.0,0.0,1,0.03,26.13,1,0.0,28.35,1,0.3,7.94,1,0.08,0.0,0,0.03,0.0,0,0.03,0.0,0,0.0,0.0,0,0.02,0.0
2794,0,0.06,0.0,0,0.0,0.0,1,0.4,26.82,1,0.0,27.63,1,0.13,7.56,1,0.08,3.95,1,0.03,5.01,0,0.03,0.0,0,0.0,0.0,0,0.02,0.0
2795,1,0.06,18.35,0,0.0,0.0,1,0.02,27.65,1,0.0,28.4,1,0.13,9.43,1,0.08,9.74,1,0.04,5.37,0,0.03,0.0,0,0.0,0.0,0,0.02,0.0
2796,1,0.06,14.42,0,0.0,0.0,0,0.02,0.0,1,0.0,29.03,1,0.28,9.32,1,0.08,13.06,1,0.34,4.82,0,0.03,0.0,0,0.0,0.0,1,0.02,15.17
2797,1,0.06,10.42,0,0.0,0.0,0,0.02,0.0,0,0.0,0.0,1,0.21,9.67,0,0.08,0.0,1,0.05,4.82,0,0.03,0.0,0,0.0,0.0,1,0.11,10.67
2798,1,0.64,6.42,0,0.0,0.0,0,0.02,0.0,0,0.0,0.0,1,0.21,11.72,0,0.08,0.0,1,0.05,5.18,0,0.03,0.0,0,0.0,0.0,1,0.38,6.78
2799,1,0.1,6.24,0,0.0,0.0,0,0.02,0.0,0,0.0,0.0,1,0.06,11.01,0,0.08,0.0,1,0.05,4.98,0,0.03,0.0,0,0.0,0.0,1,0.21,9.09
2800,1,0.1,7.3,0,0.0,0.0,0,0.02,0.0,0,0.0,0.0,1,0.06,7.01,0,0.0,0.0,1,0.05,5.19,0,0.02,0.0,0,0.0,0.0,1,0.1,11.17
2801,1,0.1,8.38,0,0.0,0.0,0,0.02,0.0,0,0.0,0.0,1,0.31,8.11,0,0.0,0.0,1,0.05,5.29,0,0.02,0.0,0,0.0,0.0,2,0.1,11.88
2802,1,0.1,9.23,0,0.0,0.0,0,0.06,0.0,0,0.0,0.0,1,0.21,9.16,0,0.0,0.0,2,0.05,14.21,0,0.02,0.0,0,0.0,0.0,2,0.1,10.07
2803,0,0.1,0.0,0,0.0,0.0,0,0.06,0.0,0,0.0,0.0,1,0.13,10.33,0,0.0,0.0,2,0.05,12.18,0,0.01,0.0,0,0.0,0.0,2,0.21,7.22
2804,0,0.1,0.0,0,0.0,0.0,0,0.03,0.0,0,0.0,0.0,1,0.13,11.23,0,0.0,0.0,2,0.22,10.46,0,0.01,0.0,0,0.0,0.0,2,0.13,8.31
2805,0,0.1,0.0,0,0.0,0.0,0,0.03,0.0,0,0.0,0.0,1,0.13,12.19,0,0.0,0.0,2,0.17,8.33,0,0.01,0.0,0,0.0,0.0,2,0.13,9.75
2806,0,0.1,0.0,0,0.0,0.0,0,0.03,0.0,0,0.0,0.0,1,0.29,12.14,0,0.0,0.0,2,0.4,6.42,0,0.01,0.0,0,0.0,0.0,2,0.06,9.14
2807,0,0.03,0.0,0,0.0,0.0,1,0.03,29.28,0,0.0,0.0,1,1.79,12.85,0,0.0,0.0,2,0.24,6.08,0,0.01,0.0,0,0.0,0.0,1,0.08,4.89
2808,0,0.03,0.0,0,0.03,0.0,1,0.02,30.05,0,0.0,0.0,1,0.28,9.18,0,0.02,0.0,2,0.23,6.63,0,0.0,0.0,0,0.0,0.0,1,0.11,6.0
2809,0,0.03,0.0,0,0.03,0.0,1,0.02,28.32,0,0.02,0.0,1,0.01,8.81,0,0.05,0.0,2,0.03,7.7,0,0.0,0.0,0,0.0,0.0,1,0.11,6.75
2810,0,0.03,0.0,0,0.03,0.0,0,0.02,0.0,0,0.02,0.0,1,0.01,9.73,0,0.05,0.0,2,0.03,8.65,0,0.0,0.0,0,0.0,0.0,2,0.11,12.04
2811,1,0.06,16.83,0,0.03,0.0,0,0.02,0.0,0,0.02,0.0,0,0.01,0.0,0,0.05,0.0,2,0.03,9.62,0,0.0,0.0,0,0.0,0.0,1,0.13,12.12
2812,1,0.06,17.68,0,0.03,0.0,0,0.02,0.0,0,0.02,0.0,0,0.01,0.0,0,0.05,0.0,1,0.03,9.89,0,0.0,0.0,0,0.0,0.0,1,0.13,7.62
2813,1,0.41,18.41,0,0.03,0.0,0,0.02,0.0,0,0.02,0.0,0,0.01,0.0,0,0.05,0.0,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,1,0.18,9.63
2814,1,0.27,19.13,0,0.03,0.0,0,0.02,0.0,0,0.02,0.0,0,0.01,0.0,0,0.05,0.0,0,0.03,0.0,0,0.0,0.0,0,0.0,0.0,1,0.06,11.99
2815,1,0.09,20.22,0,0.03,0.0,0,0.02,0.0,0,0.02,0.0,0,0.01,0.0,0,0.05,0.0,1,0.03,29.56,0,0.0,0.0,0,0.0,0.0,1,0.06,13.07
2816,0,0.09,0.0,0,0.03,0.0,0,0.02,0.0,0,0.02,0.0,0,0.01,0.0,0,0.05,0.0,2,0.03,22.35,0,0.0,0.0,0,0.0,0.0,1,0.06,8.57
2817,1,0.09,23.01,0,0.03,0.0,0,0.0,0.0,0,0.02,0.0,0,0.01,0.0,0,0.11,0.0,2,0.15,15.49,0,0.0,0.0,0,0.0,0.0,1,0.06,5.25
2818,1,0.09,18.59,0,0.03,0.0,0,0.0,0.0,0,0.02,0.0,0,0.01,0.0,0,0.11,0.0,2,0.37,12.04,0,0.0,0.0,0,0.0,0.0,1,0.11,7.35
2819,1,0.68,14.09,1,0.03,21.7,0,0.0,0.0,0,0.02,0.0,0,0.01,0.0,0,0.11,0.0,2,0.69,7.09,0,0.0,0.0,0,0.0,0.0,1,0.11,9.67
2820,1,3.78,9.59,1,0.03,21.94,0,0.0,0.0,0,0.02,0.0,0,0.01,0.0,0,0.11,0.0,2,0.53,4.92,0,0.0,0.0,0,0.0,0.0,0,0.04,0.0
2821,1,0.54,5.55,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,0,0.01,0.0,1,0.14,18.53,2,0.34,3.09,0,0.0,0.0,0,0.0,0.0,0,0.04,0.0
2822,1,0.54,4.36,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,0,0.01,0.0,1,0.14,14.03,2,0.34,5.61,0,0.0,0.0,0,0.0,0.0,1,0.13,13.86
2823,1,0.45,5.46,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,0,0.01,0.0,1,0.14,9.53,2,0.27,9.44,0,0.0,0.0,0,0.0,0.0,1,0.12,9.81
2824,1,0.45,7.38,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,0,0.01,0.0,1,0.14,5.03,1,0.27,5.06,0,0.0,0.0,0,0.0,0.0,1,0.39,5.31
2825,1,0.07,9.04,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,0,0.01,0.0,1,0.14,0.53,1,0.27,7.52,0,0.0,0.0,0,0.0,0.0,1,0.17,7.72
2826,1,0.07,11.35,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,0,0.01,0.0,2,0.14,9.27,1,0.13,9.66,0,0.0,0.0,0,0.0,0.0,1,0.06,9.86
2827,1,0.07,12.66,0,0.0,0.0,0,0.0,0.0,1,0.02,16.71,0,0.01,0.0,2,0.14,7.32,1,0.26,11.32,0,0.0,0.0,0,0.0,0.0,1,0.06,11.56
2828,0,0.07,0.0,0,0.0,0.0,0,0.0,0.0,1,0.02,13.19,0,0.01,0.0,3,0.14,11.07,1,0.12,12.84,0,0.0,0.0,0,0.0,0.0,1,0.06,9.26
2829,0,0.07,0.0,0,0.0,0.0,0,0.0,0.0,1,0.06,9.69,0,0.0,0.0,3,0.14,10.0,1,0.12,14.29,0,0.02,0.0,0,0.0,0.0,1,0.05,6.23
2830,0,0.03,0.0,1,0.02,0.0,0,0.02,0.0,1,0.06,10.37,0,0.0,0.0,3,0.93,10.47,1,0.01,16.24,0,0.02,0.0,0,0.0,0.0,1,0.1,8.61
2831,0,0.03,0.0,1,0.05,1.15,0,0.02,0.0,1,0.06,11.27,0,0.0,0.0,3,0.26,10.88,1,0.01,18.65,0,0.02,0.0,0,0.0,0.0,1,0.1,11.09
2832,0,0.05,0.0,1,0.05,2.23,0,0.02,0.0,0,0.06,0.0,0,0.0,0.0,2,0.26,3.67,0,0.01,0.0,1,0.02,20.3,0,0.0,0.0,0,0.03,0.0
2833,0,0.05,0.0,1,0.05,3.41,0,0.02,0.0,0,0.06,0.0,0,0.0,0.0,3,0.26,11.97,0,0.01,0.0,1,0.02,16.25,0,0.0,0.0,0,0.03,0.0
2834,0,0.05,0.0,1,0.05,4.57,0,0.02,0.0,0,0.06,0.0,0,0.0,0.0,3,1.31,12.97,0,0.01,0.0,1,0.16,12.14,0,0.0,0.0,0,0.03,0.0
2835,0,0.05,0.0,1,0.05,5.7,0,0.02,0.0,0,0.06,0.0,0,0.0,0.0,3,0.24,12.49,0,0.01,0.0,1,0.19,9.07,0,0.0,0.0,0,0.03,0.0
2836,1,0.05,26.96,1,0.05,6.88,0,0.02,0.0,0,0.0,0.0,0,0.0,0.0,1,0.24,0.0,0,0.01,0.0,1,0.26,6.27,0,0.0,0.0,1,0.03,10.92
2837,1,0.7,26.45,1,0.05,7.65,0,0.02,0.0,0,0.0,0.0,0,0.0,0.0,1,0.24,0.0,0,0.01,0.0,1,0.23,6.25,0,0.0,0.0,1,0.03,6.42
2838,2,0.06,27.12,0,0.05,0.0,0,0.02,0.0,0,0.0,0.0,0,0.0,0.0,1,0.16,0.0,0,0.01,0.0,1,0.23,7.84,0,0.0,0.0,2,0.12,8.76
2839,2,0.41,27.21,0,0.05,0.0,0,0.02,0.0,0,0.0,0.0,0,0.0,0.0,1,0.16,0.0,0,0.01,0.0,2,0.04,14.54,0,0.0,0.0,2,0.38,9.58
2840,1,0.06,27.67,0,0.05,0.0,0,0.02,0.0,0,0.0,0.0,0,0.0,0.0,1,0.16,0.0,0,0.01,0.0,1,0.61,11.14,0,0.0,0.0,2,0.08,8.73
2841,0,0.06,0.0,0,0.05,0.0,0,0.02,0.0,0,0.0,0.0,0,0.0,0.0,2,0.16,10.42,0,0.01,0.0,1,0.13,11.78,0,0.0,0.0,2,0.19,10.12
2842,0,0.06,0.0,1,0.05,21.34,0,0.05,0.0,0,0.0,0.0,0,0.0,0.0,2,1.06,9.31,0,0.01,0.0,1,0.13,8.8,0,0.0,0.0,2,0.19,9.22
2843,0,0.06,0.0,1,0.05,21.47,0,0.05,0.0,0,0.0,0.0,0,0.0,0.0,2,0.99,8.08,0,0.01,0.0,1,0.08,12.33,0,0.0,0.0,2,0.16,7.91
2844,0,0.06,0.0,1,0.04,21.66,0,0.05,0.0,0,0.0,0.0,0,0.0,0.0,2,1.02,6.94,0,0.01,0.0,1,0.08,16.5,0,0.0,0.0,2,0.17,10.16
2845,0,0.03,0.0,1,0.04,21.18,0,0.05,0.0,0,0.0,0.0,0,0.0,0.0,2,1.2,5.82,0,0.01,0.0,1,0.03,19.63,0,0.0,0.0,2,0.19,11.82
2846,0,0.03,0.0,0,0.04,0.0,1,0.05,26.84,0,0.06,0.0,0,0.0,0.0,2,0.13,5.15,0,0.01,0.0,0,0.03,0.0,0,0.0,0.0,1,0.08,15.63
2847,0,0.0,0.0,0,0.04,0.0,1,0.05,27.05,0,0.12,0.0,0,0.0,0.0,2,0.13,5.8,0,0.01,0.0,0,0.03,0.0,0,0.0,0.0,1,0.01,17.59
2848,0,0.0,0.0,0,0.04,0.0,1,0.41,27.21,1,0.12,26.71,0,0.0,0.0,2,0.13,7.01,0,0.01,0.0,0,0.02,0.0,0,0.0,0.0,0,0.01,0.0
2849,0,0.0,0.0,0,0.04,0.0,1,0.04,27.03,1,0.18,26.85,0,0.0,0.0,1,0.13,0.01,0,0.02,0.0,0,0.04,0.0,0,0.0,0.0,0,0.01,0.0
2850,0,0.0,0.0,0,0.04,0.0,0,0.04,0.0,2,0.18,27.13,0,0.0,0.0,1,0.13,0.0,0,0.02,0.0,0,0.02,0.0,0,0.0,0.0,0,0.01,0.0
2851,0,0.0,0.0,0,0.04,0.0,0,0.04,0.0,2,0.18,27.04,0,0.0,0.0,1,0.13,0.0,0,0.02,0.0,0,0.02,0.0,0,0.0,0.0,0,0.01,0.0
2852,0,0.0,0.0,0,0.04,0.0,1,0.04,18.45,0,0.06,0.0,0,0.0,0.0,1,0.05,0.0,0,0.02,0.0,0,0.02,0.0,0,0.0,0.0,0,0.01,0.0
2853,0,0.0,0.0,0,0.04,0.0,1,0.04,14.79,0,0.06,0.0,0,0.0,0.0,1,0.05,0.0,0,0.02,0.0,1,0.02,16.88,0,0.0,0.0,0,0.01,0.0
2854,0,0.0,0.0,0,0.04,0.0,1,0.04,11.1,0,0.06,0.0,0,0.0,0.0,1,0.05,0.0,0,0.02,0.0,1,0.09,12.88,0,0.0,0.0,0,0.01,0.0
2855,0,0.0,0.0,0,0.04,0.0,1,0.04,7.1,0,0.0,0.0,0,0.01,0.0,1,0.05,0.0,0,0.02,0.0,1,0.09,8.98,1,0.05,25.72,0,0.01,0.0
2856,0,0.0,0.0,0,0.02,0.0,1,0.28,7.75,0,0.0,0.0,0,0.01,0.0,1,0.05,0.0,1,0.02,22.38,1,0.09,4.98,1,0.05,22.25,0,0.01,0.0
2857,0,0.0,0.0,0,0.02,0.0,1,0.28,8.9,0,0.0,0.0,0,0.01,0.0,2,0.05,8.89,1,0.02,18.38,1,0.09,5.86,1,0.68,18.25,0,0.01,0.0
2858,0,0.0,0.0,0,0.02,0.0,1,0.02,9.3,0,0.0,0.0,0,0.01,0.0,2,0.05,9.55,1,0.14,14.38,1,0.09,6.58,1,0.08,14.25,0,0.01,0.0
2859,0,0.0,0.0,0,0.0,0.0,1,0.02,10.42,0,0.0,0.0,0,0.01,0.0,2,0.39,10.73,1,0.14,10.48,1,0.09,7.25,1,0.08,10.25,0,0.0,0.0
2860,0,0.0,0.0,0,0.0,0.0,1,0.02,11.63,0,0.0,0.0,0,0.01,0.0,2,0.09,11.04,1,0.37,6.55,1,0.01,8.25,1,0.08,6.25,0,0.0,0.0
2861,0,0.0,0.0,0,0.0,0.0,1,0.02,12.72,0,0.0,0.0,0,0.01,0.0,2,0.09,10.55,1,0.21,7.82,1,0.01,9.14,1,0.08,2.25,0,0.0,0.0
2862,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,0,0.0,0.0,0,0.01,0.0,1,0.11,0.0,1,0.02,7.83,1,0.01,10.43,1,0.08,0.07,0,0.0,0.0
2863,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,0,0.0,0.0,0,0.01,0.0,1,0.11,0.0,1,0.02,8.7,1,0.01,11.19,1,0.08,0.0,0,0.0,0.0
2864,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,0,0.0,0.0,1,0.3,12.18,1,0.11,0.0,1,0.02,9.93,0,0.01,0.0,1,0.08,0.0,0,0.0,0.0
