Time,Junction 1,Big Roundabout,Junction 2,Junction 3,Junction 4,Junction 5
28136,6,5,1,1,3,2
28137,6,4,1,1,3,1
28138,6,4,2,1,3,0
28139,6,3,1,1,3,1
28140,6,3,2,0,3,2
28141,6,4,3,0,2,2
28142,6,3,3,0,2,3
28143,6,3,3,1,1,3
28144,6,3,3,1,1,2
28145,6,3,3,1,1,3
28146,6,3,4,1,1,2
28147,6,3,2,2,1,3
28148,6,3,3,2,1,2
28149,6,3,4,2,0,4
28150,6,2,4,2,0,3
28151,6,3,4,2,0,5
28152,6,3,4,2,0,4
28153,6,3,4,2,1,4
28154,6,3,4,2,1,3
28155,6,3,4,2,1,3
28156,6,2,4,3,1,4
28157,6,2,4,3,2,4
28158,6,2,4,4,2,3
28159,6,2,3,5,3,3
28160,6,2,3,5,4,1
28161,6,2,3,4,4,1
28162,6,2,3,4,5,2
28163,6,2,2,4,5,2
28164,6,2,2,3,6,2
28165,6,2,3,3,5,2
28166,6,2,2,4,5,2
28167,6,3,3,4,4,2
28168,6,3,3,4,4,1
28169,6,1,4,4,5,1
28170,6,1,4,4,5,0
28171,6,1,3,5,4,0
28172,7,2,3,3,6,0
28173,7,2,3,3,6,0
28174,7,2,2,4,5,0
28175,7,2,1,5,5,1
28176,7,2,1,5,5,3
28177,7,2,1,5,5,4
28178,7,3,1,4,4,4
28179,7,3,1,5,3,3
28180,7,3,1,5,3,2
28181,7,3,2,5,3,2
28182,7,2,3,4,2,3
28183,7,1,3,4,2,3
28184,7,1,3,3,2,2
28185,7,2,3,3,1,2
28186,7,2,3,3,1,1
28187,7,2,4,3,0,2
28188,7,1,4,3,0,2
28189,7,1,4,3,1,1
28190,7,1,5,2,1,3
28191,7,1,4,2,1,2
28192,7,1,5,2,1,2
28193,7,2,5,2,1,1
28194,7,2,5,1,1,1
28195,7,2,6,1,1,2
28196,7,2,6,0,0,2
28197,7,3,6,0,0,2
28198,7,4,6,1,0,2
28199,7,4,5,1,0,1
28200,7,4,5,1,0,2
28201,7,5,5,1,0,2
28202,7,5,3,1,0,2
28203,7,4,4,2,0,2
28204,7,4,4,2,0,2
28205,7,4,3,2,0,2
28206,7,3,3,2,0,3
28207,7,2,3,1,1,3
28208,7,2,3,1,1,3
28209,7,2,3,2,2,3
28210,7,2,2,2,2,2
28211,7,1,1,2,2,1
28212,7,1,1,2,2,1
28213,7,1,1,2,2,2
28214,7,1,0,2,2,1
28215,8,3,0,2,1,2
28216,8,2,0,2,1,1
28217,8,2,0,2,0,1
28218,8,2,0,1,0,2
28219,8,3,1,1,0,4
28220,6,4,1,1,0,4
28221,6,4,1,1,0,4
28222,5,4,1,0,0,4
28223,5,4,1,0,0,3
28224,5,5,1,0,0,4
28225,5,5,1,0,0,4
28226,5,5,1,0,0,1
28227,5,6,1,0,0,2
28228,5,6,1,0,0,2
28229,7,6,1,0,0,2
28230,6,6,0,0,0,2
28231,6,6,0,0,0,1
28232,6,7,0,1,0,1
28233,6,7,0,1,0,1
28234,6,6,0,1,0,2
28235,6,6,0,1,1,2
28236,6,7,0,1,1,2
28237,6,7,0,0,1,3
28238,6,6,0,0,1,2
28239,6,6,0,0,1,2
28240,6,5,0,0,1,2
28241,6,4,0,0,1,1
28242,6,4,0,0,1,1
28243,6,4,1,0,0,2
28244,6,3,1,0,0,1
28245,6,3,2,1,0,2
28246,6,3,2,1,1,2
28247,7,2,2,1,2,1
28248,7,2,2,2,2,2
28249,7,1,2,2,2,3
28250,7,2,2,2,2,3
28251,7,1,2,2,0,4
28252,7,1,2,3,0,3
28253,7,1,1,3,0,3
28254,7,1,1,4,0,4
28255,7,1,1,4,1,2
28256,7,1,0,4,1,2
28257,7,1,0,4,1,2
28258,7,1,0,3,1,2
28259,7,1,0,2,1,1
28260,7,1,0,2,1,3
28261,7,1,0,3,1,3
28262,7,1,0,3,1,6
28263,7,0,0,3,1,6
28264,7,0,0,3,2,5
28265,7,0,0,3,2,4
28266,7,1,0,3,1,3
28267,7,1,0,3,1,0
28268,7,1,0,3,0,0
28269,7,2,0,5,0,0
28270,7,2,2,5,0,1
28271,8,2,2,3,0,1
28272,8,2,3,3,0,1
28273,8,3,3,2,0,1
28274,8,3,3,2,0,2
28275,9,3,4,1,1,3
28276,9,2,5,1,1,3
28277,9,2,5,1,2,1
28278,9,1,5,0,2,2
28279,9,1,4,0,2,2
28280,9,1,4,0,2,1
28281,9,3,3,0,2,1
28282,9,4,2,1,2,0
28283,9,4,2,2,2,0
28284,9,6,2,2,2,0
28285,9,6,3,2,1,0
28286,9,5,3,2,1,0
28287,9,5,5,2,0,1
28288,9,5,5,2,1,1
28289,9,4,6,2,1,1
28290,9,4,5,3,1,0
28291,9,4,5,2,1,0
28292,9,5,5,2,1,2
28293,9,5,5,2,2,3
28294,9,5,5,2,2,4
28295,9,5,4,1,2,5
28296,9,4,3,1,2,5
28297,9,4,3,1,2,4
28298,9,4,4,1,2,2
28299,9,4,4,1,1,2
28300,9,3,3,0,0,1
28301,9,2,5,0,0,2
28302,9,2,5,0,0,2
28303,9,1,4,0,0,2
28304,9,1,4,0,0,1
28305,9,1,4,0,0,1
28306,9,1,5,1,0,1
28307,9,1,5,3,0,0
28308,9,1,4,3,1,1
28309,9,1,5,3,1,1
28310,9,1,5,4,1,1
28311,9,0,4,4,1,1
28312,9,0,5,3,0,0
28313,9,1,5,3,0,1
28314,9,2,5,3,0,1
28315,9,2,5,3,0,2
28316,9,2,6,3,0,3
28317,9,2,7,4,0,3
28318,9,2,6,4,0,3
28319,9,2,6,5,0,4
28320,9,1,6,4,0,3
28321,9,1,6,3,0,4
28322,9,1,8,4,0,3
28323,9,1,9,4,1,1
28324,9,1,9,3,1,0
28325,9,1,9,4,2,1
28326,9,1,8,5,2,1
28327,9,1,8,5,3,2
28328,9,1,8,5,2,2
28329,9,1,9,6,2,2
28330,9,1,9,6,2,3
28331,9,1,7,6,2,3
28332,9,1,6,6,4,3
28333,9,1,6,6,3,3
28334,9,1,6,5,3,3
28335,9,1,5,5,3,2
28336,9,1,5,5,3,1
28337,9,1,5,5,3,2
28338,9,2,6,5,3,1
28339,9,3,5,5,3,1
28340,9,3,5,5,1,1
28341,9,3,5,4,2,1
28342,9,3,4,4,1,1
28343,9,3,4,3,1,1
28344,9,3,4,3,1,1
28345,9,3,5,2,2,1
28346,9,3,5,2,2,1
28347,9,5,4,3,2,2
28348,9,4,5,4,3,3
28349,10,4,5,3,3,3
28350,10,4,4,3,3,3
28351,10,5,4,3,3,3
28352,10,4,5,3,3,3
28353,10,4,4,2,3,2
28354,10,3,4,2,3,2
28355,10,3,5,2,2,1
28356,10,2,3,2,3,1
28357,10,3,4,2,2,2
28358,10,3,4,1,2,1
28359,10,4,3,1,2,2
28360,10,4,3,0,1,2
28361,10,4,3,0,1,1
28362,10,3,2,0,1,2
28363,10,3,3,0,1,1
28364,11,3,3,1,1,1
28365,11,3,2,1,0,1
28366,11,4,2,1,0,0
28367,11,4,2,1,0,1
28368,11,3,1,1,0,4
28369,11,3,2,1,0,4
28370,11,2,3,1,0,4
28371,11,2,3,1,0,4
28372,11,1,3,1,0,2
28373,11,1,2,0,0,2
28374,11,1,2,1,0,3
28375,11,1,2,1,0,2
28376,11,1,1,1,0,3
28377,11,0,1,1,0,2
28378,11,0,1,1,0,3
28379,11,0,1,1,0,3
28380,11,0,1,2,0,2
28381,11,1,2,2,1,3
28382,11,2,0,2,1,3
28383,12,2,0,2,1,3
28384,12,2,0,2,1,4
28385,13,2,0,2,2,4
28386,13,2,0,4,2,5
28387,13,2,0,4,2,4
28388,13,3,0,4,2,3
28389,13,3,0,4,1,2
28390,13,3,0,3,1,2
28391,13,2,0,2,1,2
28392,13,2,0,2,2,2
28393,13,2,0,2,1,1
28394,13,2,0,2,1,2
28395,13,1,0,1,2,2
28396,13,1,0,2,2,3
28397,13,1,0,2,2,3
28398,13,2,0,1,3,3
28399,13,2,0,1,3,3
28400,13,2,0,1,3,3
28401,13,2,0,0,3,2
28402,13,2,1,0,3,3
28403,13,2,1,0,2,4
28404,13,2,1,0,2,4
28405,13,2,1,0,2,3
28406,13,1,1,1,3,3
28407,13,2,2,1,3,5
28408,13,2,2,1,2,6
28409,13,2,3,2,2,6
28410,13,3,3,2,3,5
28411,13,3,3,2,3,4
28412,13,3,2,2,3,4
28413,13,3,3,2,3,3
28414,13,4,3,2,2,2
28415,13,3,3,1,1,1
28416,13,3,3,1,1,1
28417,13,2,3,1,1,0
28418,13,2,3,1,1,0
28419,13,2,2,1,1,1
28420,13,2,1,2,0,1
28421,13,3,1,1,1,1
28422,13,3,1,1,1,1
28423,13,4,1,1,1,0
28424,13,4,1,1,1,1
28425,13,4,1,1,1,1
28426,13,5,1,1,1,1
28427,13,4,1,1,2,2
28428,13,6,1,1,2,2
28429,13,6,1,0,1,1
28430,13,5,1,0,1,1
28431,13,5,1,0,0,1
28432,13,5,2,0,1,1
28433,14,5,2,1,1,1
28434,14,4,2,1,1,1
28435,14,4,1,3,1,0
28436,14,3,1,3,1,0
28437,14,4,1,3,1,0
28438,14,3,1,3,1,0
28439,14,2,1,2,1,0
28440,14,3,1,2,1,0
28441,14,4,1,2,1,0
28442,14,3,0,1,1,0
28443,14,3,0,1,1,0
28444,14,3,0,0,1,0
28445,14,2,0,0,1,0
28446,14,2,0,2,1,0
28447,14,2,0,2,0,1
28448,14,2,0,2,0,1
28449,14,1,1,2,0,1
28450,14,1,1,2,0,1
28451,14,1,1,1,0,1
28452,14,1,2,1,0,1
28453,14,1,2,1,0,2
28454,14,1,2,1,0,3
28455,14,1,2,1,0,2
28456,14,2,2,0,0,4
28457,14,3,3,0,0,2
28458,14,3,3,0,0,2
28459,14,3,3,0,0,2
28460,14,3,3,0,0,2
28461,14,3,3,0,0,1
28462,14,4,2,0,0,2
28463,14,4,2,0,0,1
28464,14,4,2,0,0,1
28465,14,4,2,0,1,1
28466,14,4,2,0,1,0
28467,14,3,2,1,1,0
28468,14,3,2,1,1,0
28469,14,4,2,1,2,0
28470,14,4,1,1,2,0
28471,14,4,2,2,2,0
28472,14,4,2,2,2,0
28473,15,3,2,4,2,0
28474,15,3,2,4,2,0
28475,15,3,2,3,2,0
28476,15,2,1,4,2,0
28477,15,3,1,3,1,0
28478,14,3,1,3,1,0
28479,14,3,1,2,1,0
28480,14,3,1,2,1,2
28481,14,2,1,2,1,2
28482,14,2,1,1,1,2
28483,14,2,1,1,1,1
28484,14,1,1,0,1,1
28485,14,1,1,1,0,3
28486,14,0,1,1,1,2
28487,14,0,1,2,1,3
28488,14,0,2,2,1,2
28489,14,0,2,3,1,2
28490,14,0,3,3,1,1
28491,14,0,3,2,1,1
28492,14,0,2,2,2,0
28493,14,0,2,1,2,0
28494,14,1,2,2,1,0
28495,14,1,3,3,1,1
28496,14,1,4,2,2,1
28497,14,1,4,2,2,1
28498,14,1,4,2,2,2
28499,15,1,3,2,2,2
28500,15,1,3,2,1,2
28501,15,1,3,1,1,2
28502,15,1,3,1,0,0
28503,15,1,4,1,0,1
28504,15,1,4,1,0,1
28505,15,1,4,0,0,1
28506,15,1,4,0,0,1
28507,15,1,5,0,0,1
28508,15,0,4,0,0,1
28509,15,0,3,0,1,1
28510,15,0,3,0,1,2
28511,15,0,3,0,1,4
28512,15,0,3,0,2,4
28513,15,0,4,1,2,4
28514,15,0,4,1,2,4
28515,15,0,4,2,2,3
28516,15,0,3,2,2,3
28517,15,0,3,2,2,3
28518,15,1,3,2,2,3
28519,15,1,2,2,2,3
28520,15,1,1,2,2,5
28521,15,1,1,2,1,4
28522,15,1,2,2,1,4
28523,15,1,2,2,0,4
28524,15,2,1,1,0,1
28525,15,2,1,1,0,1
28526,15,1,1,1,0,1
28527,15,2,1,2,0,1
28528,15,2,1,2,0,1
28529,15,2,1,2,0,1
28530,14,2,1,2,0,1
28531,14,2,1,2,0,2
28532,14,3,1,2,1,2
28533,14,3,0,2,1,1
28534,14,2,0,2,2,0
28535,14,3,0,2,2,0
28536,14,3,0,2,2,0
28537,13,3,0,2,2,1
28538,13,3,1,2,2,2
28539,12,3,1,2,2,2
28540,11,2,1,2,1,2
28541,11,3,1,1,1,1
28542,10,3,1,1,1,1
28543,10,4,1,1,0,1
28544,9,4,1,2,0,0
28545,9,4,1,2,0,1
28546,8,5,1,1,0,1
28547,8,5,1,1,0,1
28548,7,5,1,2,0,1
28549,7,6,1,2,0,1
28550,6,7,1,2,0,1
28551,6,7,1,2,0,1
28552,6,8,2,2,0,0
28553,5,8,2,1,0,0
28554,5,8,2,1,0,0
28555,5,9,2,1,0,0
28556,5,8,2,1,0,0
28557,5,7,1,1,0,0
28558,5,5,1,1,0,1
28559,4,5,1,2,0,2
28560,4,5,1,2,0,2
28561,4,5,1,3,0,1
28562,4,6,0,3,0,1
28563,4,6,0,4,0,1
28564,4,5,0,3,0,1
28565,4,5,0,3,0,1
28566,2,6,0,4,0,1
28567,2,7,0,4,0,1
28568,2,5,0,4,0,2
28569,3,4,0,3,0,2
28570,3,4,0,2,0,4
28571,3,2,0,2,0,4
28572,3,2,1,1,0,4
28573,3,1,1,1,0,3
28574,2,1,2,0,0,1
28575,2,1,2,0,0,1
28576,3,0,2,1,0,1
28577,1,1,2,1,0,1
28578,1,1,2,1,0,1
28579,1,1,2,1,0,0
28580,2,1,2,3,0,0
28581,2,1,1,2,0,0
28582,2,1,2,2,1,1
28583,2,2,2,3,1,2
28584,2,2,3,3,3,3
28585,1,1,3,3,3,3
28586,1,1,3,3,3,5
28587,1,2,3,3,3,5
28588,1,2,3,3,3,4
28589,0,3,3,2,3,3
28590,0,3,3,1,2,2
28591,0,3,3,1,2,1
28592,0,3,4,1,2,3
28593,0,3,4,1,1,2
28594,0,3,4,1,1,2
28595,2,3,3,1,1,1
28596,2,3,3,1,1,1
28597,2,2,3,2,0,3
28598,2,1,2,2,0,3
28599,1,1,2,3,0,2
28600,1,1,3,3,0,3
28601,1,1,3,4,0,3
28602,1,1,3,4,1,2
28603,1,1,2,5,1,3
28604,1,1,2,4,2,3
28605,1,1,2,3,2,2
28606,1,1,4,2,2,1
28607,1,0,4,4,2,2
28608,0,0,4,5,2,2
28609,0,2,4,5,2,1
28610,0,2,4,4,2,1
28611,0,2,5,4,2,2
28612,0,2,4,5,1,1
28613,0,2,4,6,0,2
28614,0,2,5,7,0,2
28615,0,2,6,6,0,2
28616,0,2,5,5,1,3
28617,0,3,6,4,1,2
28618,0,3,6,4,1,2
28619,0,3,6,4,1,1
28620,0,3,6,3,1,1
28621,0,3,6,3,1,1
28622,0,3,5,3,1,1
28623,0,5,6,3,1,1
28624,0,5,7,3,1,1
28625,0,6,6,3,1,1
28626,0,6,6,3,1,1
28627,0,6,5,2,0,2
28628,0,6,6,1,0,1
28629,0,5,5,1,0,1
28630,0,5,6,1,0,2
28631,0,5,5,2,0,1
28632,0,6,6,1,0,1
28633,0,6,6,2,0,1
28634,0,4,6,2,0,1
28635,0,4,5,2,0,3
28636,0,5,5,2,0,4
28637,0,5,5,2,0,3
28638,0,6,5,2,0,4
28639,0,6,5,1,0,6
28640,0,6,5,1,0,4
28641,1,6,5,1,0,4
28642,1,5,5,2,0,5
28643,1,5,4,2,0,6
28644,1,4,4,1,0,5
28645,1,4,4,1,0,4
28646,0,4,5,2,0,4
28647,0,4,5,2,1,5
28648,1,4,4,2,1,4
28649,1,4,4,2,2,5
28650,1,4,4,3,2,2
28651,1,3,4,2,1,2
28652,1,2,4,2,1,1
28653,1,2,4,2,1,1
28654,1,3,4,2,1,1
28655,1,3,4,2,2,2
28656,1,3,4,2,2,3
28657,0,2,4,2,1,4
28658,0,2,2,2,2,5
28659,0,2,2,1,1,5
28660,0,3,2,1,1,5
28661,0,2,2,1,1,3
28662,0,2,1,0,1,5
28663,0,2,2,0,1,3
28664,0,3,2,0,1,2
28665,1,3,2,2,1,2
28666,1,3,1,2,0,1
28667,1,3,1,2,0,2
28668,1,4,1,2,0,1
28669,1,4,1,2,0,1
28670,0,3,1,2,0,3
28671,0,3,1,2,1,3
28672,0,3,1,2,1,5
28673,0,3,0,2,1,4
28674,0,4,0,2,1,3
28675,0,4,0,2,1,4
28676,0,4,0,1,1,3
28677,0,4,0,1,1,3
28678,0,3,0,0,2,3
28679,0,2,0,0,2,2
28680,0,2,0,0,1,1
28681,0,3,1,0,1,2
28682,0,3,1,0,1,1
28683,0,2,2,0,2,1
28684,0,2,2,0,3,1
28685,0,3,2,0,3,1
28686,0,4,2,0,2,3
28687,0,3,2,0,2,3
28688,0,2,2,0,1,3
28689,0,3,2,0,1,4
28690,0,3,3,0,1,3
28691,0,4,2,1,1,3
28692,0,4,2,1,0,4
28693,0,4,2,1,0,3
28694,0,3,2,1,0,3
28695,0,2,2,0,0,3
28696,0,2,1,1,0,4
28697,0,2,1,1,1,2
28698,0,2,1,1,1,2
28699,0,2,1,1,1,3
28700,0,3,1,2,1,3
28701,0,3,1,2,1,3
28702,0,2,1,2,1,4
28703,0,1,2,2,2,4
28704,0,1,2,2,3,3
28705,0,1,2,1,2,4
28706,0,1,2,2,1,3
28707,0,2,2,2,1,3
28708,0,2,2,3,1,4
28709,0,2,2,2,1,2
28710,1,2,2,4,1,1
28711,1,2,2,4,1,2
28712,1,2,2,4,1,2
28713,1,1,1,4,2,2
28714,1,2,2,4,2,1
28715,1,2,1,5,2,2
28716,1,3,1,5,2,3
28717,1,3,1,6,1,3
28718,1,4,1,6,1,2
28719,0,4,1,6,2,2
28720,0,4,1,5,2,2
28721,0,5,1,6,1,2
28722,0,5,1,4,3,1
28723,0,5,1,4,3,2
28724,0,6,0,5,3,3
28725,0,6,0,5,3,3
28726,0,6,0,4,2,2
28727,0,6,1,3,1,1
28728,1,5,1,3,1,3
28729,1,5,1,3,1,3
28730,1,5,1,2,1,3
28731,1,5,1,1,0,3
28732,1,5,1,1,0,2
28733,1,5,1,1,0,2
28734,1,5,1,1,0,2
28735,1,3,2,1,1,2
28736,1,2,2,0,1,2
28737,1,2,2,0,1,2
28738,1,2,2,2,1,3
28739,0,2,2,2,1,2
28740,0,3,2,2,2,1
28741,0,3,3,3,1,3
28742,0,3,3,3,1,3
28743,0,3,3,3,1,3
28744,0,3,3,3,1,3
28745,0,3,3,3,1,2
28746,0,2,4,2,2,2
28747,0,3,3,2,2,1
28748,0,3,3,1,2,2
28749,0,3,4,1,1,2
28750,0,3,3,2,1,3
28751,0,2,3,2,1,4
28752,0,2,2,2,1,5
28753,0,2,2,2,1,4
28754,0,2,2,2,1,3
28755,0,3,2,2,1,2
28756,0,4,3,3,1,2
28757,0,4,2,3,0,1
28758,0,4,3,3,0,3
28759,0,4,3,2,0,3
28760,0,5,4,2,1,4
28761,0,4,3,2,1,3
28762,0,4,3,3,1,3
28763,0,4,3,2,1,2
28764,1,4,3,1,1,1
28765,1,5,3,2,1,2
28766,1,5,2,2,1,2
28767,1,5,2,2,1,2
28768,1,6,1,2,1,2
28769,1,5,2,2,1,2
28770,1,4,3,3,1,2
28771,1,5,2,1,1,2
28772,1,5,2,1,0,1
28773,1,5,3,1,0,0
28774,1,5,3,1,0,1
28775,1,4,3,1,0,2
28776,0,5,3,1,1,3
28777,0,3,3,1,1,3
28778,0,3,3,1,1,3
28779,0,3,1,0,1,2
28780,0,2,0,0,1,4
28781,0,2,0,0,1,2
28782,0,3,0,0,2,2
28783,0,2,0,0,2,2
28784,0,2,1,0,2,2
28785,1,2,1,0,1,2
28786,1,2,1,1,1,0
28787,1,2,1,2,1,1
28788,1,3,1,2,1,2
28789,1,3,1,2,2,3
28790,1,3,1,2,2,3
28791,1,3,1,2,2,4
28792,1,3,1,2,2,6
28793,1,3,1,2,2,5
28794,1,3,1,2,2,3
28795,1,3,0,2,2,1
28796,2,3,0,1,3,2
28797,2,3,0,1,2,1
28798,2,3,0,1,2,1
28799,2,2,0,0,2,1
28800,2,2,0,0,2,1
28801,2,3,0,0,2,1
28802,2,3,0,0,3,0
28803,2,2,0,0,3,1
28804,1,2,1,0,3,1
28805,1,1,2,1,3,2
28806,1,1,2,2,3,2
28807,1,1,2,2,2,2
28808,1,1,2,1,2,3
28809,0,2,2,2,2,4
28810,0,2,2,2,2,3
28811,0,2,3,2,1,3
28812,0,1,3,2,1,3
28813,0,1,3,2,1,1
28814,0,1,3,2,0,2
28815,0,1,2,2,1,2
28816,0,2,2,2,2,2
28817,0,2,2,2,2,3
28818,0,2,2,2,2,3
28819,0,1,1,1,1,3
28820,0,1,1,1,1,4
28821,0,1,2,1,1,5
28822,0,1,0,1,1,3
28823,0,1,0,1,1,3
28824,0,1,0,1,0,2
28825,0,2,0,2,0,1
28826,0,3,1,3,0,1
28827,0,3,1,3,0,1
28828,0,4,1,2,0,1
28829,0,4,1,2,0,1
28830,0,5,1,2,0,1
28831,0,4,2,3,0,2
28832,0,4,2,3,1,1
28833,0,4,2,2,2,1
28834,0,4,2,2,3,2
28835,0,4,2,2,3,1
28836,0,3,2,2,3,1
28837,0,4,1,2,3,1
28838,0,2,1,2,3,0
28839,0,4,1,1,2,1
28840,0,4,1,1,2,1
28841,0,3,0,2,1,1
28842,0,2,0,2,1,1
28843,1,3,0,1,0,1
28844,1,3,0,1,1,2
28845,1,4,0,2,1,2
28846,1,4,0,1,1,1
28847,1,3,0,1,1,1
28848,1,4,1,1,1,1
28849,1,3,1,1,1,0
28850,0,2,1,2,1,1
28851,0,2,1,2,1,1
28852,0,2,1,2,1,2
28853,0,2,1,2,1,2
28854,0,2,0,1,1,2
28855,0,2,0,1,1,2
28856,0,2,0,1,1,1
28857,0,2,1,1,1,1
28858,0,1,1,1,1,0
28859,0,1,1,1,0,2
28860,0,2,1,1,0,2
28861,0,1,1,1,0,2
28862,0,2,1,1,0,2
28863,0,2,1,0,0,2
28864,0,3,1,0,0,2
28865,0,3,2,0,1,2
28866,0,3,2,0,1,2
28867,0,3,1,2,1,2
28868,0,3,1,2,1,2
28869,0,3,1,2,1,1
28870,0,3,1,2,1,0
28871,0,3,1,2,1,0
28872,0,2,2,1,1,0
28873,0,2,2,1,1,0
28874,0,2,2,2,2,0
28875,0,2,2,2,1,0
28876,0,2,1,2,1,1
28877,0,2,1,2,1,1
28878,0,2,1,1,1,1
28879,0,1,2,2,1,2
28880,0,1,3,2,1,2
28881,0,2,2,2,1,2
28882,0,2,3,2,0,2
28883,0,2,3,1,0,1
28884,0,2,3,1,0,1
28885,0,4,3,1,0,1
28886,0,4,3,1,0,1
28887,0,6,3,2,1,1
28888,0,6,2,1,1,1
28889,0,5,3,1,1,1
28890,0,5,3,1,1,1
28891,0,5,3,1,1,1
28892,0,6,3,2,1,1
28893,1,6,3,2,1,0
28894,1,5,3,1,1,0
28895,2,5,3,2,1,1
28896,2,5,3,2,1,1
28897,2,6,3,1,1,1
28898,2,6,1,1,0,1
28899,2,5,2,4,0,1
28900,2,5,2,4,0,0
28901,2,5,2,4,0,0
28902,1,5,1,4,0,0
28903,1,6,1,4,0,0
28904,1,6,1,5,1,0
28905,1,5,1,5,1,0
28906,1,4,1,5,1,0
28907,1,5,2,5,1,1
28908,1,4,2,4,0,1
28909,1,4,2,3,0,2
28910,0,4,2,3,0,1
28911,0,4,2,2,0,1
28912,0,4,2,3,0,1
28913,0,4,2,3,0,1
28914,0,3,2,2,0,1
28915,0,3,3,2,0,1
28916,0,2,3,3,1,2
28917,0,2,4,3,1,2
28918,0,2,3,2,1,2
28919,0,2,3,3,1,3
28920,0,2,2,2,1,3
28921,0,2,2,3,1,2
28922,0,2,2,3,1,2
28923,0,2,2,3,0,1
28924,0,2,2,2,0,1
28925,0,0,1,2,0,0
28926,0,0,2,1,0,1
28927,0,0,2,1,1,1
28928,0,1,1,1,1,1
28929,1,1,1,1,1,0
28930,1,1,1,0,1,1
28931,1,1,1,0,0,1
28932,1,1,2,0,0,2
28933,1,1,2,0,0,3
28934,2,1,2,0,0,4
28935,2,1,3,0,0,2
28936,2,1,3,0,0,2
28937,2,1,3,0,1,2
28938,1,1,2,0,1,2
28939,1,1,3,0,1,3
28940,1,1,3,0,1,1
28941,0,1,4,1,2,2
28942,0,1,4,1,2,2
28943,0,1,4,2,2,2
28944,0,1,4,2,2,2
28945,0,1,3,2,1,1
28946,0,0,3,2,1,1
28947,0,0,3,2,1,1
28948,0,0,3,2,1,1
28949,0,0,3,1,1,1
28950,0,0,3,2,1,1
28951,0,1,2,2,1,1
28952,0,1,1,1,1,1
28953,0,1,1,1,1,0
28954,0,2,1,1,1,1
28955,0,3,1,1,1,1
28956,0,3,1,1,0,1
28957,0,3,1,0,0,2
28958,0,3,1,0,0,3
28959,0,4,1,1,0,3
28960,0,4,2,1,0,2
28961,0,5,2,1,0,1
28962,0,5,3,1,0,1
28963,0,5,3,1,0,1
28964,0,4,3,1,0,1
28965,0,4,4,1,0,1
28966,0,3,4,0,0,2
28967,0,2,4,0,0,1
28968,0,2,5,0,0,2
28969,0,2,5,0,0,2
28970,0,2,5,0,1,1
28971,0,2,4,0,1,0
28972,0,2,4,1,1,0
28973,0,2,3,1,1,1
28974,0,2,3,1,1,1
28975,0,1,2,1,1,2
28976,0,1,3,2,1,2
28977,0,1,3,2,0,2
28978,0,1,2,2,0,2
28979,0,2,2,2,0,1
28980,0,2,2,3,0,2
28981,0,2,2,2,0,3
28982,0,2,1,3,0,2
28983,0,1,1,4,0,2
28984,0,2,1,3,0,2
28985,0,2,1,3,0,4
28986,0,3,0,3,0,4
28987,0,3,0,3,0,5
28988,0,3,0,3,0,4
28989,0,3,0,4,0,4
28990,0,3,0,3,0,3
28991,0,4,1,3,1,2
28992,0,4,1,3,2,2
28993,0,4,2,3,3,2
28994,0,4,2,3,3,2
28995,0,4,2,3,3,1
28996,0,4,2,2,2,2
28997,0,3,3,2,2,4
28998,0,2,3,2,2,5
28999,0,2,2,2,1,5
29000,0,2,2,1,1,4
29001,0,2,2,2,1,2
29002,0,3,3,2,0,2
29003,0,2,2,1,0,2
29004,0,2,2,1,0,4
29005,0,2,3,1,0,4
29006,0,2,3,1,0,3
29007,0,2,3,1,0,4
29008,0,2,4,2,0,3
29009,0,2,4,1,1,2
29010,0,2,3,2,1,2
29011,0,1,2,2,1,3
29012,0,1,2,2,1,2
29013,0,1,1,2,1,2
29014,0,1,1,2,1,1
29015,1,3,1,2,1,1
29016,1,3,1,1,2,1
29017,1,4,1,2,1,3
29018,1,4,0,2,2,3
29019,1,4,1,3,2,3
29020,1,5,1,3,2,4
29021,0,4,1,3,2,4
29022,0,4,1,3,2,4
29023,0,4,1,3,3,2
29024,0,3,2,3,2,3
29025,0,3,2,3,2,4
29026,1,3,3,3,2,4
29027,1,4,3,3,1,4
29028,1,5,3,3,2,3
29029,1,5,3,2,2,3
29030,1,5,4,3,2,3
29031,0,5,4,3,0,4
29032,0,5,5,3,1,4
29033,0,5,5,2,1,3
29034,0,6,5,2,2,3
29035,0,6,5,1,2,1
29036,1,6,4,1,2,1
29037,1,7,4,1,2,1
29038,1,6,5,1,2,1
29039,1,6,6,1,2,1
29040,1,6,5,2,2,1
29041,1,6,5,2,2,1
29042,1,6,4,1,2,1
29043,1,7,5,2,3,1
29044,1,7,5,2,1,1
29045,0,7,5,3,1,0
29046,0,7,6,4,1,0
29047,0,7,6,5,1,0
29048,0,7,5,4,1,0
29049,0,7,4,5,0,0
29050,0,7,4,5,0,2
29051,1,7,4,5,0,4
29052,1,5,3,5,0,5
29053,1,5,3,4,0,5
29054,1,5,3,3,1,4
29055,1,4,4,3,1,2
29056,1,4,4,3,1,2
29057,1,3,3,4,0,2
29058,1,3,3,4,0,0
29059,1,2,3,5,0,1
29060,1,2,3,5,0,1
29061,0,2,3,5,0,1
29062,0,2,2,4,0,1
29063,1,1,3,5,0,1
29064,1,1,4,4,0,2
29065,1,1,4,5,0,2
